Instance,Instance Size,Pivoting Rule,Neighborhood,Initial Solution,Run,Deviation (%),Time (s)
ta081,100,best,insert,random,9,27.0963,0.7679
ta081,100,best,insert,random,10,24.7139,1.887
ta081,100,best,insert,srz,1,7.3592,1.4125
ta081,100,best,insert,srz,2,7.3592,1.4155
ta081,100,best,insert,srz,3,7.3592,1.4078
ta081,100,best,insert,srz,4,7.3592,1.4127
ta081,100,best,insert,srz,5,7.3592,1.4251
ta081,100,best,insert,srz,6,7.3592,1.407
ta081,100,best,insert,srz,7,7.3592,1.4271
ta081,100,best,insert,srz,8,7.3592,1.4091
ta081,100,best,insert,srz,9,7.3592,1.4071
ta081,100,best,insert,srz,10,7.3592,1.4063
ta052,50,first,transpose,random,1,20.2034,0.1783
ta052,50,first,transpose,random,2,18.3242,0.2607
ta052,50,first,transpose,random,3,21.9569,0.2083
ta052,50,first,transpose,random,4,21.5192,0.0708
ta052,50,first,transpose,random,5,28.1366,0.2112
ta052,50,first,transpose,random,6,20.0508,0.2732
ta052,50,first,transpose,random,7,19.4672,0.2189
ta052,50,first,transpose,random,8,21.4161,0.2802
ta052,50,first,transpose,random,9,16.4977,0.2478
ta052,50,first,transpose,random,10,20.1481,0.2137
ta052,50,first,transpose,srz,1,4.7423,0.1251
ta052,50,first,transpose,srz,2,4.8328,0.0934
ta052,50,first,transpose,srz,3,4.7423,0.0958
ta052,50,first,transpose,srz,4,4.7423,0.1159
ta052,50,first,transpose,srz,5,4.7381,0.1108
ta052,50,first,transpose,srz,6,4.7423,0.1572
ta052,50,first,transpose,srz,7,4.7624,0.0948
ta052,50,first,transpose,srz,8,4.7381,0.128
ta052,50,first,transpose,srz,9,4.7423,0.0984
ta052,50,first,transpose,srz,10,4.7423,0.127
ta052,50,first,exchange,random,1,12.7198,0.1534
ta052,50,first,exchange,random,2,10.0003,0.136
ta052,50,first,exchange,random,3,11.3152,0.1719
ta052,50,first,exchange,random,4,11.7437,0.1358
ta052,50,first,exchange,random,5,14.3408,0.2358
ta052,50,first,exchange,random,6,15.8838,0.0882
ta052,50,first,exchange,random,7,16.6201,0.0595
ta052,50,first,exchange,random,8,11.4921,0.1493
ta052,50,first,exchange,random,9,12.8833,0.1827
ta052,50,first,exchange,random,10,17.6122,0.1469
ta052,50,first,exchange,srz,1,4.8328,0.0933
ta052,50,first,exchange,srz,2,4.8328,0.0938
ta052,50,first,exchange,srz,3,4.8328,0.0939
ta052,50,first,exchange,srz,4,4.8328,0.0924
ta052,50,first,exchange,srz,5,4.8328,0.0886
ta052,50,first,exchange,srz,6,4.8328,0.0873
ta052,50,first,exchange,srz,7,4.8328,0.0892
ta052,50,first,exchange,srz,8,4.8328,0.0889
ta052,50,first,exchange,srz,9,4.8328,0.0923
ta052,50,first,exchange,srz,10,4.8328,0.0932
ta052,50,first,insert,random,1,21.1645,0.1543
ta052,50,first,insert,random,2,18.7854,0.2277
ta052,50,first,insert,random,3,13.2238,0.1727
ta052,50,first,insert,random,4,16.6126,0.1061
ta052,50,first,insert,random,5,8.547,0.2383
ta052,50,first,insert,random,6,10.313,0.2392
ta052,50,first,insert,random,7,14.6318,0.185
ta052,50,first,insert,random,8,14.0809,0.2487
ta052,50,first,insert,random,9,10.5261,0.1767
ta052,50,first,insert,random,10,18.7619,0.1155
ta052,50,first,insert,srz,1,4.8328,0.0974
ta052,50,first,insert,srz,2,4.8328,0.0905
ta052,50,first,insert,srz,3,4.8328,0.0923
ta052,50,first,insert,srz,4,4.8328,0.0936
ta052,50,first,insert,srz,5,4.8328,0.0917
ta052,50,first,insert,srz,6,4.8328,0.0928
ta052,50,first,insert,srz,7,4.8328,0.0937
ta052,50,first,insert,srz,8,4.8228,0.0951
ta052,50,first,insert,srz,9,4.8328,0.0889
ta052,50,first,insert,srz,10,4.8328,0.0909
ta052,50,best,transpose,random,1,28.311,0.0311
ta052,50,best,transpose,random,2,26.6699,0.0147
ta052,50,best,transpose,random,3,27.6007,0.0073
ta052,50,best,transpose,random,4,26.1986,0.0074
ta052,50,best,transpose,random,5,26.5139,0.0145
ta052,50,best,transpose,random,6,28.9165,0.0063
ta052,50,best,transpose,random,7,25.3231,0.0076
ta052,50,best,transpose,random,8,27.4783,0.0064
ta052,50,best,transpose,random,9,27.0774,0.017
ta052,50,best,transpose,random,10,25.9386,0.0075
ta052,50,best,transpose,srz,1,4.8328,0.0425
ta052,50,best,transpose,srz,2,4.8328,0.042
ta052,50,best,transpose,srz,3,4.8328,0.0426
ta052,50,best,transpose,srz,4,4.8328,0.0408
ta052,50,best,transpose,srz,5,4.8328,0.0413
ta052,50,best,transpose,srz,6,4.8328,0.0406
ta052,50,best,transpose,srz,7,4.8328,0.0428
ta052,50,best,transpose,srz,8,4.8328,0.0405
ta052,50,best,transpose,srz,9,4.8328,0.0406
ta052,50,best,transpose,srz,10,4.8328,0.0421
ta052,50,best,exchange,random,1,27.3407,0.0987
ta052,50,best,exchange,random,2,28.6967,0.148
ta052,50,best,exchange,random,3,31.6847,0.1502
ta052,50,best,exchange,random,4,22.3502,0.105
ta052,50,best,exchange,random,5,25.9294,0.2467
ta052,50,best,exchange,random,6,26.2422,0.2404
ta052,50,best,exchange,random,7,31.1438,0.1481
ta052,50,best,exchange,random,8,32.8117,0.1482
ta052,50,best,exchange,random,9,30.7404,0.106
ta052,50,best,exchange,random,10,23.5033,0.1549
ta052,50,best,exchange,srz,1,4.8328,0.0881
ta052,50,best,exchange,srz,2,4.8328,0.0861
ta052,50,best,exchange,srz,3,4.8328,0.0877
ta052,50,best,exchange,srz,4,4.8328,0.0866
ta052,50,best,exchange,srz,5,4.8328,0.0889
ta052,50,best,exchange,srz,6,4.8328,0.0872
ta052,50,best,exchange,srz,7,4.8328,0.0878
ta052,50,best,exchange,srz,8,4.8328,0.0898
ta052,50,best,exchange,srz,9,4.8328,0.0861
ta052,50,best,exchange,srz,10,4.8328,0.0877
ta052,50,best,insert,random,1,32.6926,0.1502
ta052,50,best,insert,random,2,27.2661,0.1492
ta052,50,best,insert,random,3,23.7314,0.1499
ta052,50,best,insert,random,4,22.8542,0.1502
ta052,50,best,insert,random,5,25.3273,0.1501
ta052,50,best,insert,random,6,18.0776,0.1977
ta052,50,best,insert,random,7,28.3177,0.1504
ta052,50,best,insert,random,8,27.2502,0.1502
ta052,50,best,insert,random,9,27.246,0.1004
ta052,50,best,insert,random,10,27.537,0.1478
ta052,50,best,insert,srz,1,4.8328,0.0892
ta052,50,best,insert,srz,2,4.8328,0.0881
ta052,50,best,insert,srz,3,4.8328,0.0878
ta052,50,best,insert,srz,4,4.8328,0.0877
ta052,50,best,insert,srz,5,4.8328,0.0896
ta052,50,best,insert,srz,6,4.8328,0.0905
ta052,50,best,insert,srz,7,4.8328,0.0886
ta052,50,best,insert,srz,8,4.8328,0.0892
ta052,50,best,insert,srz,9,4.8328,0.0886
ta052,50,best,insert,srz,10,4.8328,0.0886
ta057,50,first,transpose,random,1,19.6712,0.2197
ta057,50,first,transpose,random,2,18.7036,0.1101
ta057,50,first,transpose,random,3,17.3796,0.1517
ta057,50,first,transpose,random,4,14.9479,0.1615
ta057,50,first,transpose,random,5,18.9307,0.1253
ta057,50,first,transpose,random,6,20.3459,0.1071
ta057,50,first,transpose,random,7,21.7782,0.0889
ta057,50,first,transpose,random,8,22.2502,0.061
ta057,50,first,transpose,random,9,18.068,0.2394
ta057,50,first,transpose,random,10,16.5356,0.1801
ta057,50,first,transpose,srz,1,4.6989,0.0858
ta057,50,first,transpose,srz,2,4.6989,0.0897
ta057,50,first,transpose,srz,3,4.6989,0.0863
ta057,50,first,transpose,srz,4,4.6989,0.0848
ta057,50,first,transpose,srz,5,4.6989,0.087
ta057,50,first,transpose,srz,6,4.6989,0.0867
ta057,50,first,transpose,srz,7,4.6989,0.0873
ta057,50,first,transpose,srz,8,4.6989,0.0856
ta057,50,first,transpose,srz,9,4.6989,0.0865
ta057,50,first,transpose,srz,10,4.6989,0.0865
ta057,50,first,exchange,random,1,10.8927,0.1886
ta057,50,first,exchange,random,2,9.3286,0.1858
ta057,50,first,exchange,random,3,12.3535,0.0924
ta057,50,first,exchange,random,4,12.994,0.0795
ta057,50,first,exchange,random,5,11.9784,0.2753
ta057,50,first,exchange,random,6,11.6113,0.1001
ta057,50,first,exchange,random,7,14.8022,0.0896
ta057,50,first,exchange,random,8,15.0724,0.0762
ta057,50,first,exchange,random,9,12.3104,0.1108
ta057,50,first,exchange,random,10,12.1818,0.1663
ta057,50,first,exchange,srz,1,4.6989,0.0907
ta057,50,first,exchange,srz,2,4.6989,0.0936
ta057,50,first,exchange,srz,3,4.6989,0.0893
ta057,50,first,exchange,srz,4,4.6989,0.0924
ta057,50,first,exchange,srz,5,4.6989,0.0897
ta057,50,first,exchange,srz,6,4.6989,0.0889
ta057,50,first,exchange,srz,7,4.6989,0.0905
ta057,50,first,exchange,srz,8,4.6989,0.0878
ta057,50,first,exchange,srz,9,4.6989,0.0877
ta057,50,first,exchange,srz,10,4.6989,0.0885
ta057,50,first,insert,random,1,14.0446,0.1291
ta057,50,first,insert,random,2,13.8639,0.1011
ta057,50,first,insert,random,3,13.1738,0.1201
ta057,50,first,insert,random,4,16.6292,0.064
ta057,50,first,insert,random,5,13.256,0.0975
ta057,50,first,insert,random,6,18.3561,0.0914
ta057,50,first,insert,random,7,11.7513,0.1037
ta057,50,first,insert,random,8,13.7174,0.1188
ta057,50,first,insert,random,9,13.8175,0.1692
ta057,50,first,insert,random,10,11.4559,0.1178
ta057,50,first,insert,srz,1,4.6989,0.091
ta057,50,first,insert,srz,2,4.6989,0.0881
ta057,50,first,insert,srz,3,4.6989,0.0901
ta057,50,first,insert,srz,4,5.1823,0.0919
ta057,50,first,insert,srz,5,4.6989,0.0897
ta057,50,first,insert,srz,6,4.6989,0.0924
ta057,50,first,insert,srz,7,4.6989,0.0895
ta057,50,first,insert,srz,8,4.6989,0.0895
ta057,50,first,insert,srz,9,4.6989,0.0878
ta057,50,first,insert,srz,10,4.6989,0.0903
ta057,50,best,transpose,random,1,20.3857,0.0146
ta057,50,best,transpose,random,2,25.9652,0.0107
ta057,50,best,transpose,random,3,24.8739,0.0067
ta057,50,best,transpose,random,4,25.6519,0.0084
ta057,50,best,transpose,random,5,20.4386,0.0113
ta057,50,best,transpose,random,6,23.9437,0.0051
ta057,50,best,transpose,random,7,22.2949,0.0053
ta057,50,best,transpose,random,8,25.0505,0.0086
ta057,50,best,transpose,random,9,25.7682,0.0127
ta057,50,best,transpose,random,10,26.5389,0.0151
ta057,50,best,transpose,srz,1,4.6989,0.0414
ta057,50,best,transpose,srz,2,4.6989,0.0422
ta057,50,best,transpose,srz,3,4.6989,0.0464
ta057,50,best,transpose,srz,4,4.6989,0.0501
ta057,50,best,transpose,srz,5,4.6989,0.0429
ta057,50,best,transpose,srz,6,4.6989,0.0444
ta057,50,best,transpose,srz,7,4.6989,0.0419
ta057,50,best,transpose,srz,8,4.6989,0.0416
ta057,50,best,transpose,srz,9,4.6989,0.0427
ta057,50,best,transpose,srz,10,4.6989,0.0439
ta057,50,best,exchange,random,1,22.4276,0.2041
ta057,50,best,exchange,random,2,23.881,0.0996
ta057,50,best,exchange,random,3,25.0423,0.1508
ta057,50,best,exchange,random,4,22.6416,0.3085
ta057,50,best,exchange,random,5,21.7301,0.246
ta057,50,best,exchange,random,6,25.4549,0.1492
ta057,50,best,exchange,random,7,26.0514,0.1011
ta057,50,best,exchange,random,8,19.1187,0.1559
ta057,50,best,exchange,random,9,26.8799,0.1503
ta057,50,best,exchange,random,10,24.7933,0.2044
ta057,50,best,exchange,srz,1,4.6989,0.0883
ta057,50,best,exchange,srz,2,4.6989,0.0898
ta057,50,best,exchange,srz,3,4.6989,0.0902
ta057,50,best,exchange,srz,4,4.6989,0.0867
ta057,50,best,exchange,srz,5,4.6989,0.0913
ta057,50,best,exchange,srz,6,4.6989,0.0925
ta057,50,best,exchange,srz,7,4.6989,0.0902
ta057,50,best,exchange,srz,8,4.6989,0.0916
ta057,50,best,exchange,srz,9,4.6989,0.0884
ta057,50,best,exchange,srz,10,4.6989,0.0881
ta057,50,best,insert,random,1,28.916,0.1662
ta057,50,best,insert,random,2,24.3457,0.1488
ta057,50,best,insert,random,3,21.6056,0.1502
ta057,50,best,insert,random,4,21.8522,0.1502
ta057,50,best,insert,random,5,20.4712,0.2055
ta057,50,best,insert,random,6,20.8675,0.3445
ta057,50,best,insert,random,7,32.7987,0.0998
ta057,50,best,insert,random,8,26.709,0.1477
ta057,50,best,insert,random,9,21.6146,0.1505
ta057,50,best,insert,random,10,24.1805,0.1515
ta057,50,best,insert,srz,1,4.6989,0.0883
ta057,50,best,insert,srz,2,4.6989,0.0889
ta057,50,best,insert,srz,3,4.6989,0.09
ta057,50,best,insert,srz,4,4.6989,0.1003
ta057,50,best,insert,srz,5,4.6989,0.0876
ta057,50,best,insert,srz,6,4.6989,0.0883
ta057,50,best,insert,srz,7,4.6989,0.0882
ta057,50,best,insert,srz,8,4.6989,0.0878
ta057,50,best,insert,srz,9,4.6989,0.0879
ta057,50,best,insert,srz,10,4.6989,0.0862
ta089,100,first,transpose,random,1,17.6608,1.5348
ta089,100,first,transpose,random,2,24.1035,1.1759
ta089,100,first,transpose,random,3,20.0036,1.1119
ta089,100,first,transpose,random,4,22.7801,0.608
ta089,100,first,transpose,random,5,18.4681,0.8406
ta089,100,first,transpose,random,6,21.5932,0.6851
ta089,100,first,transpose,random,7,18.0769,1.7606
ta089,100,first,transpose,random,8,19.0111,1.3975
ta089,100,first,transpose,random,9,22.4153,1.719
ta089,100,first,transpose,random,10,21.7121,1.4918
ta089,100,first,transpose,srz,1,6.1369,1.5957
ta089,100,first,transpose,srz,2,6.1369,1.7245
ta089,100,first,transpose,srz,3,6.228,1.2364
ta089,100,first,transpose,srz,4,6.1369,1.1002
ta089,100,first,transpose,srz,5,6.1369,1.5229
ta089,100,first,transpose,srz,6,6.1369,1.649
ta089,100,first,transpose,srz,7,6.1369,1.447
ta089,100,first,transpose,srz,8,6.1369,1.2593
ta089,100,first,transpose,srz,9,6.1484,1.4431
ta089,100,first,transpose,srz,10,6.1369,1.6627
ta089,100,first,exchange,random,1,14.2961,1.0155
ta089,100,first,exchange,random,2,11.7594,1.8954
ta089,100,first,exchange,random,3,13.0662,1.7569
ta089,100,first,exchange,random,4,11.0752,1.5477
ta089,100,first,exchange,random,5,13.548,1.4523
ta089,100,first,exchange,random,6,12.7594,0.9574
ta089,100,first,exchange,random,7,11.9269,0.9643
ta089,100,first,exchange,random,8,11.8935,1.4961
ta089,100,first,exchange,random,9,14.8677,1.3507
ta089,100,first,exchange,random,10,14.3966,0.6854
ta089,100,first,exchange,srz,1,6.4977,1.0483
ta089,100,first,exchange,srz,2,6.7707,0.9639
ta089,100,first,exchange,srz,3,6.7405,0.8924
ta089,100,first,exchange,srz,4,6.9862,0.7624
ta089,100,first,exchange,srz,5,6.5127,0.674
ta089,100,first,exchange,srz,6,6.5127,0.6747
ta089,100,first,exchange,srz,7,6.7405,0.9174
ta089,100,first,exchange,srz,8,6.5127,0.679
ta089,100,first,exchange,srz,9,6.5127,0.6833
ta089,100,first,exchange,srz,10,6.3578,0.7967
ta089,100,first,insert,random,1,16.5834,0.5957
ta089,100,first,insert,random,2,19.4315,0.5392
ta089,100,first,insert,random,3,15.7522,1.1018
ta089,100,first,insert,random,4,14.8711,1.7646
ta089,100,first,insert,random,5,23.1348,0.6726
ta089,100,first,insert,random,6,14.5795,0.9256
ta089,100,first,insert,random,7,12.4343,0.6242
ta089,100,first,insert,random,8,13.1848,0.9242
ta089,100,first,insert,random,9,18.0259,1.0935
ta089,100,first,insert,random,10,18.5913,0.4905
ta089,100,first,insert,srz,1,6.7902,1.0457
ta089,100,first,insert,srz,2,6.8174,1.2911
ta089,100,first,insert,srz,3,6.9635,0.6937
ta089,100,first,insert,srz,4,7.3732,1.0846
ta089,100,first,insert,srz,5,6.6545,1.5341
ta089,100,first,insert,srz,6,6.8342,0.7029
ta089,100,first,insert,srz,7,6.2205,0.9071
ta089,100,first,insert,srz,8,6.0835,0.8095
ta089,100,first,insert,srz,9,6.7768,0.7033
ta089,100,first,insert,srz,10,6.8447,0.8326
ta089,100,best,transpose,random,1,27.2684,0.0591
ta089,100,best,transpose,random,2,24.1844,0.0497
ta089,100,best,transpose,random,3,25.8467,0.0123
ta089,100,best,transpose,random,4,26.6033,0.0231
ta089,100,best,transpose,random,5,24.8711,0.0228
ta089,100,best,transpose,random,6,23.0058,0.0392
ta089,100,best,transpose,random,7,25.5187,0.0223
ta089,100,best,transpose,random,8,24.553,0.0305
ta089,100,best,transpose,random,9,30.1416,0.0213
ta089,100,best,transpose,random,10,25.3571,0.0396
ta089,100,best,transpose,srz,1,6.5127,0.2831
ta089,100,best,transpose,srz,2,6.5127,0.28
ta089,100,best,transpose,srz,3,6.5127,0.281
ta089,100,best,transpose,srz,4,6.5127,0.2821
ta089,100,best,transpose,srz,5,6.5127,0.2883
ta089,100,best,transpose,srz,6,6.5127,0.2843
ta089,100,best,transpose,srz,7,6.5127,0.2863
ta089,100,best,transpose,srz,8,6.5127,0.2854
ta089,100,best,transpose,srz,9,6.5127,0.2831
ta089,100,best,transpose,srz,10,6.5127,0.2853
ta089,100,best,exchange,random,1,28.3668,1.8918
ta089,100,best,exchange,random,2,19.8829,2.2538
ta089,100,best,exchange,random,3,24.5439,1.1307
ta089,100,best,exchange,random,4,22.9006,1.1225
ta089,100,best,exchange,random,5,22.321,1.1341
ta089,100,best,exchange,random,6,23.5156,2.6219
ta089,100,best,exchange,random,7,21.0572,3.0135
ta089,100,best,exchange,random,8,25.8747,1.5001
ta089,100,best,exchange,random,9,22.7457,1.1212
ta089,100,best,exchange,random,10,22.735,1.1383
ta089,100,best,exchange,srz,1,6.4753,1.7962
ta089,100,best,exchange,srz,2,6.4753,1.7901
ta089,100,best,exchange,srz,3,6.4753,1.8126
ta089,100,best,exchange,srz,4,6.4753,1.8099
ta089,100,best,exchange,srz,5,6.4753,1.7874
ta089,100,best,exchange,srz,6,6.4753,1.7874
ta089,100,best,exchange,srz,7,6.4753,1.7993
ta089,100,best,exchange,srz,8,6.4753,1.8052
ta089,100,best,exchange,srz,9,6.4753,1.8059
ta089,100,best,exchange,srz,10,6.4753,1.8117
ta089,100,best,insert,random,1,25.6037,1.1269
ta089,100,best,insert,random,2,23.1863,1.1312
ta089,100,best,insert,random,3,28.2776,1.1364
ta089,100,best,insert,random,4,29.4162,1.1638
ta089,100,best,insert,random,5,27.0184,1.162
ta089,100,best,insert,random,6,24.6547,1.1532
ta089,100,best,insert,random,7,24.4688,1.5291
ta089,100,best,insert,random,8,26.2572,1.1704
ta089,100,best,insert,random,9,25.1536,1.5227
ta089,100,best,insert,random,10,26.1659,1.1421
ta089,100,best,insert,srz,1,6.2966,1.8013
ta089,100,best,insert,srz,2,6.2966,1.793
ta089,100,best,insert,srz,3,6.2966,1.7981
ta089,100,best,insert,srz,4,6.2966,1.7845
ta089,100,best,insert,srz,5,6.2966,1.7881
ta089,100,best,insert,srz,6,6.2966,1.8171
ta089,100,best,insert,srz,7,6.2966,1.803
ta089,100,best,insert,srz,8,6.2966,1.8006
ta089,100,best,insert,srz,9,6.2966,1.7942
ta089,100,best,insert,srz,10,6.2966,1.799
ta060,50,first,transpose,random,1,15.3396,0.2156
ta060,50,first,transpose,random,2,23.2247,0.1413
ta060,50,first,transpose,random,3,16.8909,0.2048
ta060,50,first,transpose,random,4,20.7601,0.1038
ta060,50,first,transpose,random,5,19.3862,0.145
ta060,50,first,transpose,random,6,15.3928,0.2012
ta060,50,first,transpose,random,7,18.623,0.1767
ta060,50,first,transpose,random,8,16.6917,0.182
ta060,50,first,transpose,random,9,21.0239,0.109
ta060,50,first,transpose,random,10,25.0722,0.0709
ta060,50,first,transpose,srz,1,6.3983,0.0851
ta060,50,first,transpose,srz,2,6.3983,0.0862
ta060,50,first,transpose,srz,3,6.3983,0.1233
ta060,50,first,transpose,srz,4,6.3983,0.0858
ta060,50,first,transpose,srz,5,6.3983,0.0844
ta060,50,first,transpose,srz,6,6.3983,0.0843
ta060,50,first,transpose,srz,7,6.3983,0.1613
ta060,50,first,transpose,srz,8,6.3983,0.088
ta060,50,first,transpose,srz,9,6.3983,0.0855
ta060,50,first,transpose,srz,10,6.3983,0.0858
ta060,50,first,exchange,random,1,12.7168,0.1371
ta060,50,first,exchange,random,2,13.0234,0.0898
ta060,50,first,exchange,random,3,12.8467,0.0948
ta060,50,first,exchange,random,4,13.8213,0.096
ta060,50,first,exchange,random,5,13.3711,0.1409
ta060,50,first,exchange,random,6,12.6168,0.1009
ta060,50,first,exchange,random,7,13.1347,0.1315
ta060,50,first,exchange,random,8,10.8008,0.1051
ta060,50,first,exchange,random,9,14.6199,0.0746
ta060,50,first,exchange,random,10,11.2267,0.1043
ta060,50,first,exchange,srz,1,6.3983,0.0895
ta060,50,first,exchange,srz,2,6.3983,0.0885
ta060,50,first,exchange,srz,3,6.3983,0.0888
ta060,50,first,exchange,srz,4,6.3983,0.0879
ta060,50,first,exchange,srz,5,6.3983,0.087
ta060,50,first,exchange,srz,6,6.3983,0.0877
ta060,50,first,exchange,srz,7,6.3983,0.0879
ta060,50,first,exchange,srz,8,6.3983,0.0882
ta060,50,first,exchange,srz,9,6.3983,0.0895
ta060,50,first,exchange,srz,10,6.3983,0.0912
ta060,50,first,insert,random,1,14.8547,0.0686
ta060,50,first,insert,random,2,12.3393,0.1359
ta060,50,first,insert,random,3,13.6131,0.1196
ta060,50,first,insert,random,4,12.4933,0.1766
ta060,50,first,insert,random,5,15.079,0.12
ta060,50,first,insert,random,6,11.3623,0.1339
ta060,50,first,insert,random,7,11.9956,0.0763
ta060,50,first,insert,random,8,16.1568,0.0968
ta060,50,first,insert,random,9,12.9782,0.1534
ta060,50,first,insert,random,10,14.6199,0.0687
ta060,50,first,insert,srz,1,6.3983,0.0926
ta060,50,first,insert,srz,2,6.8348,0.1321
ta060,50,first,insert,srz,3,6.3983,0.0895
ta060,50,first,insert,srz,4,6.5766,0.1975
ta060,50,first,insert,srz,5,8.4402,0.1059
ta060,50,first,insert,srz,6,7.2608,0.0937
ta060,50,first,insert,srz,7,6.3983,0.0904
ta060,50,first,insert,srz,8,7.6504,0.0957
ta060,50,first,insert,srz,9,6.3983,0.0894
ta060,50,first,insert,srz,10,6.3983,0.092
ta060,50,best,transpose,random,1,25.2182,0.0356
ta060,50,best,transpose,random,2,23.6475,0.008
ta060,50,best,transpose,random,3,26.6413,0.0078
ta060,50,best,transpose,random,4,24.0605,0.0079
ta060,50,best,transpose,random,5,26.0492,0.0088
ta060,50,best,transpose,random,6,26.91,0.0074
ta060,50,best,transpose,random,7,27.315,0.0102
ta060,50,best,transpose,random,8,28.3476,0.0101
ta060,50,best,transpose,random,9,25.9322,0.0099
ta060,50,best,transpose,random,10,23.8911,0.0072
ta060,50,best,transpose,srz,1,6.3983,0.046
ta060,50,best,transpose,srz,2,6.3983,0.0439
ta060,50,best,transpose,srz,3,6.3983,0.0436
ta060,50,best,transpose,srz,4,6.3983,0.0453
ta060,50,best,transpose,srz,5,6.3983,0.0427
ta060,50,best,transpose,srz,6,6.3983,0.0417
ta060,50,best,transpose,srz,7,6.3983,0.0408
ta060,50,best,transpose,srz,8,6.3983,0.0418
ta060,50,best,transpose,srz,9,6.3983,0.0444
ta060,50,best,transpose,srz,10,6.3983,0.0419
ta060,50,best,exchange,random,1,18.4343,0.1478
ta060,50,best,exchange,random,2,24.3873,0.2896
ta060,50,best,exchange,random,3,20.1309,0.1945
ta060,50,best,exchange,random,4,17.755,0.3882
ta060,50,best,exchange,random,5,31.1236,0.1488
ta060,50,best,exchange,random,6,26.6018,0.2064
ta060,50,best,exchange,random,7,28.1096,0.3432
ta060,50,best,exchange,random,8,25.4861,0.1471
ta060,50,best,exchange,random,9,27.1585,0.1528
ta060,50,best,exchange,random,10,25.2182,0.2475
ta060,50,best,exchange,srz,1,6.3983,0.1987
ta060,50,best,exchange,srz,2,6.3983,0.1867
ta060,50,best,exchange,srz,3,6.3983,0.1847
ta060,50,best,exchange,srz,4,6.3983,0.1857
ta060,50,best,exchange,srz,5,6.3983,0.1828
ta060,50,best,exchange,srz,6,6.3983,0.1829
ta060,50,best,exchange,srz,7,6.3983,0.1875
ta060,50,best,exchange,srz,8,6.3983,0.2
ta060,50,best,exchange,srz,9,6.3983,0.187
ta060,50,best,exchange,srz,10,6.3983,0.1864
ta060,50,best,insert,random,1,27.5828,0.1523
ta060,50,best,insert,random,2,22.18,0.1975
ta060,50,best,insert,random,3,22.038,0.218
ta060,50,best,insert,random,4,23.0505,0.1516
ta060,50,best,insert,random,5,25.411,0.1508
ta060,50,best,insert,random,6,23.5862,0.1001
ta060,50,best,insert,random,7,20.886,0.1009
ta060,50,best,insert,random,8,28.8664,0.1014
ta060,50,best,insert,random,9,24.9915,0.2063
ta060,50,best,insert,random,10,25.5143,0.2517
ta060,50,best,insert,srz,1,6.3983,0.0903
ta060,50,best,insert,srz,2,6.3983,0.0889
ta060,50,best,insert,srz,3,6.3983,0.0906
ta060,50,best,insert,srz,4,6.3983,0.0886
ta060,50,best,insert,srz,5,6.3983,0.0872
ta060,50,best,insert,srz,6,6.3983,0.09
ta060,50,best,insert,srz,7,6.3983,0.0864
ta060,50,best,insert,srz,8,6.3983,0.0892
ta060,50,best,insert,srz,9,6.3983,0.0877
ta060,50,best,insert,srz,10,6.3983,0.0917
ta109,200,first,transpose,random,1,24.5669,9.0999
ta109,200,first,transpose,random,2,25.347,11.7258
ta109,200,first,transpose,random,3,23.4581,8.9226
ta109,200,first,transpose,random,4,24.9929,9.5951
ta109,200,first,transpose,random,5,22.4077,14.8638
ta109,200,first,transpose,random,6,22.2564,5.7544
ta109,200,first,transpose,random,7,26.4696,2.9999
ta109,200,first,transpose,random,8,23.0456,8.9001
ta109,200,first,transpose,random,9,23.961,6.9265
ta109,200,first,transpose,random,10,22.1316,9.9229
ta109,200,first,transpose,srz,1,7.0129,7.3033
ta109,200,first,transpose,srz,2,7.0456,9.6808
ta109,200,first,transpose,srz,3,7.1977,5.6564
ta109,200,first,transpose,srz,4,7.0803,7.295
ta109,200,first,transpose,srz,5,7.039,14.7405
ta109,200,first,transpose,srz,6,7.2782,5.1599
ta109,200,first,transpose,srz,7,7.165,9.5793
ta109,200,first,transpose,srz,8,7.2782,5.0928
ta109,200,first,transpose,srz,9,7.1239,5.842
ta109,200,first,transpose,srz,10,7.0294,8.6524
ta109,200,first,exchange,random,1,15.7906,5.3676
ta109,200,first,exchange,random,2,15.1044,7.2316
ta109,200,first,exchange,random,3,14.2782,6.6982
ta109,200,first,exchange,random,4,15.8617,5.1795
ta109,200,first,exchange,random,5,17.2087,9.5436
ta109,200,first,exchange,random,6,15.3396,6.0479
ta109,200,first,exchange,random,7,16.0689,12.2254
ta109,200,first,exchange,random,8,14.4838,11.6897
ta109,200,first,exchange,random,9,15.1307,10.4932
ta109,200,first,exchange,random,10,16.0866,8.8566
ta109,200,first,exchange,srz,1,7.2782,5.2348
ta109,200,first,exchange,srz,2,7.2782,5.2281
ta109,200,first,exchange,srz,3,7.2782,5.2741
ta109,200,first,exchange,srz,4,7.2782,5.2425
ta109,200,first,exchange,srz,5,7.2782,5.2244
ta109,200,first,exchange,srz,6,7.2782,5.2217
ta109,200,first,exchange,srz,7,7.2782,5.2168
ta109,200,first,exchange,srz,8,7.2782,5.2116
ta109,200,first,exchange,srz,9,7.2782,5.2017
ta109,200,first,exchange,srz,10,7.2782,5.225
ta109,200,first,insert,random,1,21.4493,8.7059
ta109,200,first,insert,random,2,19.1732,3.5614
ta109,200,first,insert,random,3,18.8303,6.403
