Instance,Instance Size,Pivoting Rule,Neighborhood,Initial Solution,Run,Deviation (%),Time (s)
ta057,50,first,transpose,srz,3,4.6989,0.0861
ta057,50,first,transpose,srz,4,4.6989,0.085
ta057,50,first,transpose,srz,5,4.6989,0.087
ta057,50,first,transpose,srz,6,4.6989,0.0848
ta057,50,first,transpose,srz,7,4.6989,0.0864
ta057,50,first,transpose,srz,8,4.6989,0.0902
ta057,50,first,transpose,srz,9,4.6989,0.0859
ta057,50,first,transpose,srz,10,4.6989,0.0871
ta057,50,first,transpose,random,1,17.5187,0.215
ta057,50,first,transpose,random,2,19.943,0.119
ta057,50,first,transpose,random,3,27.1411,0.102
ta057,50,first,transpose,random,4,18.9364,0.1286
ta057,50,first,transpose,random,5,23.8924,0.2982
ta057,50,first,transpose,random,6,18.4375,0.1849
ta057,50,first,transpose,random,7,17.159,0.1717
ta057,50,first,transpose,random,8,20.2108,0.1785
ta057,50,first,transpose,random,9,24.4474,0.1217
ta057,50,first,transpose,random,10,18.1991,0.1918
ta057,50,first,exchange,random,1,14.8039,0.1005
ta057,50,first,exchange,random,2,11.4209,0.1344
ta057,50,first,exchange,random,3,14.0885,0.0703
ta057,50,first,exchange,random,4,12.2388,0.0796
ta057,50,first,exchange,random,5,12.216,0.2148
ta057,50,first,exchange,random,6,13.8721,0.148
ta057,50,first,exchange,random,7,9.8454,0.1711
ta057,50,first,exchange,random,8,12.1281,0.133
ta057,50,first,exchange,random,9,14.2139,0.136
ta057,50,first,exchange,random,10,11.665,0.1246
ta057,50,first,exchange,srz,1,4.6989,0.1065
ta057,50,first,exchange,srz,2,4.6989,0.0929
ta057,50,first,exchange,srz,3,4.6989,0.0904
ta057,50,first,exchange,srz,4,4.6989,0.0896
ta057,50,first,exchange,srz,5,4.6989,0.0898
ta057,50,first,exchange,srz,6,4.6989,0.089
ta057,50,first,exchange,srz,7,4.6989,0.1194
ta057,50,first,exchange,srz,8,4.6989,0.1099
ta057,50,first,exchange,srz,9,4.6989,0.1053
ta057,50,first,exchange,srz,10,4.6989,0.0992
ta057,50,first,insert,srz,1,4.6989,0.1002
ta057,50,first,insert,srz,2,4.6989,0.0917
ta057,50,first,insert,srz,3,4.6989,0.0901
ta057,50,first,insert,srz,4,4.6989,0.1143
ta057,50,first,insert,srz,5,4.6989,0.1012
ta057,50,first,insert,srz,6,4.6989,0.0909
ta057,50,first,insert,srz,7,4.6989,0.0912
ta057,50,first,insert,srz,8,4.6989,0.0906
ta057,50,first,insert,srz,9,4.6989,0.0957
ta057,50,first,insert,srz,10,4.6989,0.092
ta057,50,best,transpose,random,1,23.0005,0.0151
ta057,50,best,transpose,random,2,24.7689,0.0051
ta057,50,best,transpose,random,3,23.099,0.0106
ta057,50,best,transpose,random,4,24.6411,0.0139
ta057,50,best,transpose,random,5,22.0166,0.0049
ta057,50,best,transpose,random,6,21.224,0.0157
ta057,50,best,transpose,random,7,26.0962,0.0149
ta057,50,best,transpose,random,8,28.1828,0.0053
ta057,50,best,transpose,random,9,23.8354,0.0115
ta057,50,best,transpose,random,10,22.9631,0.0088
ta057,50,first,insert,random,1,14.3921,0.1619
ta057,50,first,insert,random,2,16.036,0.0853
ta057,50,first,insert,random,3,8.2666,0.1673
ta057,50,first,insert,random,4,12.5008,0.0868
ta057,50,first,insert,random,5,18.0461,0.1399
ta057,50,first,insert,random,6,12.2437,0.1833
ta057,50,first,insert,random,7,11.8376,0.1672
ta057,50,first,insert,random,8,13.3032,0.1009
ta057,50,first,insert,random,9,13.3545,0.1474
ta057,50,first,insert,random,10,14.8942,0.1075
ta057,50,best,transpose,srz,1,4.6989,0.0522
ta057,50,best,transpose,srz,2,4.6989,0.0423
ta057,50,best,transpose,srz,3,4.6989,0.0433
ta057,50,best,transpose,srz,4,4.6989,0.0429
ta057,50,best,transpose,srz,5,4.6989,0.0446
ta057,50,best,transpose,srz,6,4.6989,0.0452
ta057,50,best,transpose,srz,7,4.6989,0.0431
ta057,50,best,transpose,srz,8,4.6989,0.0419
ta057,50,best,transpose,srz,9,4.6989,0.0419
ta057,50,best,transpose,srz,10,4.6989,0.0427
ta057,50,best,exchange,srz,1,4.6989,0.1013
ta057,50,best,exchange,srz,2,4.6989,0.0918
ta057,50,best,exchange,srz,3,4.6989,0.0926
ta057,50,best,exchange,srz,4,4.6989,0.0992
ta057,50,best,exchange,srz,5,4.6989,0.0907
ta057,50,best,exchange,srz,6,4.6989,0.0898
ta057,50,best,exchange,srz,7,4.6989,0.0885
ta057,50,best,exchange,srz,8,4.6989,0.0906
ta057,50,best,exchange,srz,9,4.6989,0.096
ta057,50,best,exchange,srz,10,4.6989,0.0922
ta081,100,best,insert,srz,1,7.3592,1.4288
ta081,100,best,insert,srz,2,7.3592,1.4209
ta081,100,best,insert,srz,3,7.3592,1.4264
ta081,100,best,insert,srz,4,7.3592,1.4296
ta081,100,best,insert,srz,5,7.3592,1.4255
ta081,100,best,insert,srz,6,7.3592,1.4573
ta081,100,best,insert,srz,7,7.3592,1.4615
ta081,100,best,insert,srz,8,7.3592,1.4775
ta081,100,best,insert,srz,9,7.3592,1.4587
ta081,100,best,insert,srz,10,7.3592,1.4709
ta081,100,best,exchange,random,1,30.0496,1.5414
ta081,100,best,exchange,random,2,26.6333,1.1729
ta081,100,best,exchange,random,3,27.8365,1.9118
ta081,100,best,exchange,random,4,26.739,2.6988
ta081,100,best,exchange,random,5,27.0542,1.5857
ta081,100,best,exchange,random,6,26.6257,1.1815
ta081,100,best,exchange,random,7,28.5235,2.7343
ta081,100,best,exchange,random,8,28.5944,1.2007
ta081,100,best,exchange,random,9,28.2726,1.9424
ta081,100,best,exchange,random,10,28.7216,1.9458
ta057,50,best,exchange,random,1,24.5662,0.2134
ta057,50,best,exchange,random,2,23.2983,0.1542
ta057,50,best,exchange,random,3,23.5653,0.1498
ta057,50,best,exchange,random,4,22.6921,0.2484
ta057,50,best,exchange,random,5,23.1421,0.2482
ta057,50,best,exchange,random,6,21.8245,0.3436
ta057,50,best,exchange,random,7,25.1025,0.2462
ta057,50,best,exchange,random,8,20.9871,0.2478
ta057,50,best,exchange,random,9,27.7279,0.149
ta057,50,best,exchange,random,10,20.7674,0.1495
ta057,50,best,insert,srz,1,4.6989,0.094
ta057,50,best,insert,srz,2,4.6989,0.0891
ta057,50,best,insert,srz,3,4.6989,0.0908
ta057,50,best,insert,srz,4,4.6989,0.0892
ta057,50,best,insert,srz,5,4.6989,0.0891
ta057,50,best,insert,srz,6,4.6989,0.0905
ta057,50,best,insert,srz,7,4.6989,0.0904
ta057,50,best,insert,srz,8,4.6989,0.0972
ta057,50,best,insert,srz,9,4.6989,0.0932
ta057,50,best,insert,srz,10,4.6989,0.0915
ta057,50,best,insert,random,1,26.709,0.1634
ta057,50,best,insert,random,2,25.4053,0.1572
ta057,50,best,insert,random,3,24.9854,0.1556
ta057,50,best,insert,random,4,25.2962,0.158
ta057,50,best,insert,random,5,25.4451,0.1604
ta057,50,best,insert,random,6,22.168,0.1647
ta057,50,best,insert,random,7,23.9046,0.1553
ta057,50,best,insert,random,8,25.0944,0.2023
ta057,50,best,insert,random,9,26.9971,0.2028
ta057,50,best,insert,random,10,24.3677,0.1528
ta104,200,first,exchange,srz,1,5.2426,5.5163
ta104,200,first,exchange,srz,2,5.2426,5.5925
ta104,200,first,exchange,srz,3,5.2426,5.4153
ta104,200,first,exchange,srz,4,5.2426,5.3579
ta104,200,first,exchange,srz,5,5.2426,5.2625
ta104,200,first,exchange,srz,6,5.2426,5.622
ta104,200,first,exchange,srz,7,5.2426,5.3096
ta104,200,first,exchange,srz,8,5.2426,5.2633
ta104,200,first,exchange,srz,9,5.2426,5.292
ta104,200,first,exchange,srz,10,5.2426,5.2883
ta081,100,best,exchange,srz,1,7.9132,1.8938
ta081,100,best,exchange,srz,2,7.9132,1.8803
ta081,100,best,exchange,srz,3,7.9132,1.8906
ta081,100,best,exchange,srz,4,7.9132,1.8804
ta081,100,best,exchange,srz,5,7.9132,1.8572
ta081,100,best,exchange,srz,6,7.9132,1.8665
ta081,100,best,exchange,srz,7,7.9132,1.8995
ta081,100,best,exchange,srz,8,7.9132,1.937
ta081,100,best,exchange,srz,9,7.9132,1.92
ta081,100,best,exchange,srz,10,7.9132,1.885
ta089,100,first,exchange,srz,1,6.4753,0.735
ta089,100,first,exchange,srz,2,6.5127,0.6902
ta089,100,first,exchange,srz,3,6.5127,0.6774
ta089,100,first,exchange,srz,4,6.7707,0.9267
ta089,100,first,exchange,srz,5,6.5127,0.6793
ta089,100,first,exchange,srz,6,6.5127,0.6819
ta089,100,first,exchange,srz,7,6.5127,0.6939
ta089,100,first,exchange,srz,8,6.5127,0.6874
ta089,100,first,exchange,srz,9,6.5127,0.6762
ta089,100,first,exchange,srz,10,6.9862,0.9992
ta089,100,best,transpose,random,1,27.7793,0.0417
ta089,100,best,transpose,random,2,30.8947,0.0234
ta089,100,best,transpose,random,3,24.8187,0.0232
ta089,100,best,transpose,random,4,22.603,0.0215
ta089,100,best,transpose,random,5,21.7332,0.0417
ta089,100,best,transpose,random,6,21.9615,0.0229
ta089,100,best,transpose,random,7,26.9318,0.0232
ta089,100,best,transpose,random,8,25.6592,0.0226
ta089,100,best,transpose,random,9,23.8602,0.0707
ta089,100,best,transpose,random,10,22.2842,0.0137
ta081,100,best,insert,random,1,27.136,2.7577
ta081,100,best,insert,random,2,25.5563,2.7537
ta081,100,best,insert,random,3,25.6669,3.1678
ta081,100,best,insert,random,4,25.3905,1.1781
ta081,100,best,insert,random,5,30.281,3.3306
ta081,100,best,insert,random,6,27.7122,1.975
ta081,100,best,insert,random,7,24.9207,2.7835
ta081,100,best,insert,random,8,23.6774,3.5239
ta081,100,best,insert,random,9,29.1953,1.5961
ta081,100,best,insert,random,10,30.787,1.6071
ta089,100,first,transpose,random,1,23.9844,0.3877
ta089,100,first,transpose,random,2,20.1996,1.0296
ta089,100,first,transpose,random,3,23.9245,1.1421
ta089,100,first,transpose,random,4,25.191,0.7807
ta089,100,first,transpose,random,5,16.8935,1.2951
ta089,100,first,transpose,random,6,22.3969,0.5663
ta089,100,first,transpose,random,7,24.9851,0.6589
ta089,100,first,transpose,random,8,20.3294,2.0793
ta089,100,first,transpose,random,9,19.6123,0.7999
ta089,100,first,transpose,random,10,17.9121,1.3051
ta104,200,best,exchange,srz,1,5.2426,5.6111
ta104,200,best,exchange,srz,2,5.2426,5.5048
ta104,200,best,exchange,srz,3,5.2426,5.1931
ta104,200,best,exchange,srz,4,5.2426,5.8912
ta104,200,best,exchange,srz,5,5.2426,5.367
ta104,200,best,exchange,srz,6,5.2426,5.2409
ta104,200,best,exchange,srz,7,5.2426,5.2859
ta104,200,best,exchange,srz,8,5.2426,5.2718
ta104,200,best,exchange,srz,9,5.2426,5.1993
ta104,200,best,exchange,srz,10,5.2426,5.2873
ta089,100,best,transpose,srz,1,6.5127,0.3142
ta089,100,best,transpose,srz,2,6.5127,0.3053
ta089,100,best,transpose,srz,3,6.5127,0.308
ta089,100,best,transpose,srz,4,6.5127,0.3059
ta089,100,best,transpose,srz,5,6.5127,0.2959
ta089,100,best,transpose,srz,6,6.5127,0.2903
ta089,100,best,transpose,srz,7,6.5127,0.2914
ta089,100,best,transpose,srz,8,6.5127,0.2946
ta089,100,best,transpose,srz,9,6.5127,0.2934
ta089,100,best,transpose,srz,10,6.5127,0.3211
ta089,100,first,insert,srz,1,7.0506,0.9684
ta089,100,first,insert,srz,2,7.0241,1.1311
ta089,100,first,insert,srz,3,7.1935,0.939
ta089,100,first,insert,srz,4,6.8417,0.9493
ta089,100,first,insert,srz,5,6.7055,0.9201
ta089,100,first,insert,srz,6,6.283,1.248
ta089,100,first,insert,srz,7,7.3369,0.8233
ta089,100,first,insert,srz,8,6.7854,1.5862
ta089,100,first,insert,srz,9,6.0352,0.7626
ta089,100,first,insert,srz,10,7.1334,0.8035
ta089,100,first,insert,random,1,16.0345,0.7395
ta089,100,first,insert,random,2,12.3587,1.1828
ta089,100,first,insert,random,3,16.1315,0.9466
ta089,100,first,insert,random,4,17.3958,0.9119
ta089,100,first,insert,random,5,12.1315,2.1625
ta089,100,first,insert,random,6,15.7213,0.9707
ta089,100,first,insert,random,7,20.6432,1.6007
ta089,100,first,insert,random,8,15.8909,0.7739
ta089,100,first,insert,random,9,17.117,0.95
ta089,100,first,insert,random,10,17.0799,0.6169
ta060,50,first,transpose,srz,1,6.3983,0.1007
ta060,50,first,transpose,srz,2,6.3983,0.0966
ta060,50,first,transpose,srz,3,6.3983,0.088
ta060,50,first,transpose,srz,4,6.3983,0.0849
ta060,50,first,transpose,srz,5,6.3983,0.0867
ta060,50,first,transpose,srz,6,6.3983,0.0857
ta060,50,first,transpose,srz,7,6.3983,0.0863
ta060,50,first,transpose,srz,8,6.3983,0.0871
ta060,50,first,transpose,srz,9,6.3983,0.0864
ta060,50,first,transpose,srz,10,6.3983,0.085
ta060,50,first,transpose,random,1,21.9807,0.0925
ta060,50,first,transpose,random,2,20.5391,0.1329
ta060,50,first,transpose,random,3,14.2787,0.2172
ta060,50,first,transpose,random,4,22.4987,0.151
ta060,50,first,transpose,random,5,21.1627,0.1207
ta060,50,first,transpose,random,6,19.1434,0.1404
ta060,50,first,transpose,random,7,20.3124,0.0858
ta060,50,first,transpose,random,8,13.6422,0.1352
ta060,50,first,transpose,random,9,18.9401,0.146
ta060,50,first,transpose,random,10,21.9614,0.0754
ta089,100,first,exchange,random,1,13.9559,1.1275
ta089,100,first,exchange,random,2,13.4004,0.7644
ta089,100,first,exchange,random,3,12.4399,1.9212
ta089,100,first,exchange,random,4,11.5305,2.4383
ta089,100,first,exchange,random,5,13.2532,1.1772
ta089,100,first,exchange,random,6,13.6872,0.8485
ta089,100,first,exchange,random,7,15.2728,0.5398
ta089,100,first,exchange,random,8,12.706,1.3121
ta089,100,first,exchange,random,9,14.1386,0.9794
ta089,100,first,exchange,random,10,10.4043,2.3318
ta060,50,first,exchange,srz,1,6.3983,0.1064
ta060,50,first,exchange,srz,2,6.3983,0.0904
ta060,50,first,exchange,srz,3,6.3983,0.0908
ta060,50,first,exchange,srz,4,6.3983,0.0975
ta060,50,first,exchange,srz,5,6.3983,0.0939
ta060,50,first,exchange,srz,6,6.3983,0.0937
ta060,50,first,exchange,srz,7,7.3608,0.1179
ta060,50,first,exchange,srz,8,6.3983,0.1081
ta060,50,first,exchange,srz,9,6.3983,0.1073
ta060,50,first,exchange,srz,10,6.3983,0.0971
ta060,50,first,exchange,random,1,11.7576,0.0732
ta060,50,first,exchange,random,2,10.729,0.119
ta060,50,first,exchange,random,3,13.2356,0.2526
ta060,50,first,exchange,random,4,13.4606,0.1021
ta060,50,first,exchange,random,5,11.8044,0.0984
ta060,50,first,exchange,random,6,13.5389,0.0815
ta060,50,first,exchange,random,7,13.576,0.1486
ta060,50,first,exchange,random,8,14.4005,0.0853
ta060,50,first,exchange,random,9,11.7544,0.1947
ta060,50,first,exchange,random,10,11.2324,0.0718
ta060,50,best,transpose,random,1,23.4014,0.0152
ta060,50,best,transpose,random,2,27.1189,0.0096
ta060,50,best,transpose,random,3,26.7043,0.0138
ta060,50,best,transpose,random,4,20.3826,0.0059
ta060,50,best,transpose,random,5,19.053,0.0131
ta060,50,best,transpose,random,6,20.3479,0.0075
ta060,50,best,transpose,random,7,21.2684,0.0174
ta060,50,best,transpose,random,8,23.2941,0.0083
ta060,50,best,transpose,random,9,28.6348,0.0101
ta060,50,best,transpose,random,10,26.7954,0.0153
ta060,50,best,transpose,srz,1,6.3983,0.0553
ta060,50,best,transpose,srz,2,6.3983,0.0418
ta060,50,best,transpose,srz,3,6.3983,0.0431
ta060,50,best,transpose,srz,4,6.3983,0.0433
ta060,50,best,transpose,srz,5,6.3983,0.0424
ta060,50,best,transpose,srz,6,6.3983,0.0669
ta060,50,best,transpose,srz,7,6.3983,0.0803
ta060,50,best,transpose,srz,8,6.3983,0.0423
ta060,50,best,transpose,srz,9,6.3983,0.0418
ta060,50,best,transpose,srz,10,6.3983,0.041
ta104,200,first,insert,srz,1,5.2426,5.571
ta104,200,first,insert,srz,2,5.2426,5.2437
ta104,200,first,insert,srz,3,5.2871,5.4443
ta104,200,first,insert,srz,4,5.2426,5.9626
ta104,200,first,insert,srz,5,5.2426,5.4534
ta104,200,first,insert,srz,6,5.2426,5.2385
ta104,200,first,insert,srz,7,5.2075,9.8183
ta104,200,first,insert,srz,8,5.2426,5.2814
ta104,200,first,insert,srz,9,5.2426,6.2906
ta104,200,first,insert,srz,10,5.2426,5.2846
ta060,50,first,insert,srz,1,6.3007,0.1446
ta060,50,first,insert,srz,2,6.3983,0.1013
ta060,50,first,insert,srz,3,5.9546,0.1532
ta060,50,first,insert,srz,4,6.3983,0.1022
ta060,50,first,insert,srz,5,6.2128,0.1544
ta060,50,first,insert,srz,6,6.6775,0.1381
ta060,50,first,insert,srz,7,6.6646,0.0947
ta060,50,first,insert,srz,8,6.3983,0.0931
ta060,50,first,insert,srz,9,6.3499,0.1176
ta060,50,first,insert,srz,10,6.3983,0.0955
ta060,50,first,insert,random,1,12.8152,0.1439
ta060,50,first,insert,random,2,16.6094,0.1331
ta060,50,first,insert,random,3,13.3541,0.1624
ta060,50,first,insert,random,4,17.7719,0.1358
ta060,50,first,insert,random,5,9.4592,0.239
ta060,50,first,insert,random,6,18.2439,0.095
ta060,50,first,insert,random,7,11.497,0.1351
ta060,50,first,insert,random,8,13.1847,0.139
ta060,50,first,insert,random,9,13.2162,0.1365
ta060,50,first,insert,random,10,11.3921,0.3069
ta089,100,first,transpose,srz,1,6.1369,1.297
ta089,100,first,transpose,srz,2,6.1369,1.4946
ta089,100,first,transpose,srz,3,6.1714,1.3673
ta089,100,first,transpose,srz,4,6.1369,1.4616
ta089,100,first,transpose,srz,5,6.1369,1.5473
ta089,100,first,transpose,srz,6,6.1332,1.3099
ta089,100,first,transpose,srz,7,6.1369,1.9626
ta089,100,first,transpose,srz,8,6.1369,1.4921
ta089,100,first,transpose,srz,9,6.1369,2.0753
ta089,100,first,transpose,srz,10,6.1652,1.4832
ta060,50,best,insert,srz,1,6.3983,0.0993
ta060,50,best,insert,srz,2,6.3983,0.0936
ta060,50,best,insert,srz,3,6.3983,0.0908
ta060,50,best,insert,srz,4,6.3983,0.0954
ta060,50,best,insert,srz,5,6.3983,0.0915
ta060,50,best,insert,srz,6,6.3983,0.0915
ta060,50,best,insert,srz,7,6.3983,0.0924
ta060,50,best,insert,srz,8,6.3983,0.1075
ta060,50,best,insert,srz,9,6.3983,0.1071
ta060,50,best,insert,srz,10,6.3983,0.0915
ta060,50,best,exchange,random,1,20.3148,0.1672
ta060,50,best,exchange,random,2,27.1907,0.1039
ta060,50,best,exchange,random,3,25.8435,0.1537
ta060,50,best,exchange,random,4,20.9917,0.1602
ta060,50,best,exchange,random,5,23.3692,0.2462
ta060,50,best,exchange,random,6,21.1409,0.2521
ta060,50,best,exchange,random,7,24.9197,0.1529
ta060,50,best,exchange,random,8,25.2916,0.2473
ta060,50,best,exchange,random,9,26.4881,0.202
ta060,50,best,exchange,random,10,29.1148,0.1491
ta060,50,best,exchange,srz,1,6.3983,0.2
ta060,50,best,exchange,srz,2,6.3983,0.1851
ta060,50,best,exchange,srz,3,6.3983,0.1886
ta060,50,best,exchange,srz,4,6.3983,0.1869
ta060,50,best,exchange,srz,5,6.3983,0.1895
ta060,50,best,exchange,srz,6,6.3983,0.187
ta060,50,best,exchange,srz,7,6.3983,0.1947
ta060,50,best,exchange,srz,8,6.3983,0.1925
ta060,50,best,exchange,srz,9,6.3983,0.1877
ta060,50,best,exchange,srz,10,6.3983,0.1856
ta060,50,best,insert,random,1,25.8451,0.1162
ta060,50,best,insert,random,2,23.5507,0.2152
ta060,50,best,insert,random,3,29.2052,0.2666
ta060,50,best,insert,random,4,24.5817,0.1047
ta060,50,best,insert,random,5,25.0964,0.3179
ta060,50,best,insert,random,6,28.2718,0.1623
ta060,50,best,insert,random,7,24.8205,0.3203
ta060,50,best,insert,random,8,21.2175,0.1521
ta060,50,best,insert,random,9,24.0154,0.202
ta060,50,best,insert,random,10,23.0344,0.1137
ta089,100,best,exchange,random,1,22.4009,2.0034
ta089,100,best,exchange,random,2,28.19,1.1914
ta089,100,best,exchange,random,3,29.0952,1.1842
ta089,100,best,exchange,random,4,24.2931,1.2213
ta089,100,best,exchange,random,5,23.0515,1.2056
ta089,100,best,exchange,random,6,23.81,1.1886
ta089,100,best,exchange,random,7,26.5542,1.1753
ta089,100,best,exchange,random,8,26.0267,1.1535
ta089,100,best,exchange,random,9,28.2606,0.7665
ta089,100,best,exchange,random,10,24.8991,1.1863
ta089,100,best,insert,random,1,24.7987,1.1801
ta089,100,best,insert,random,2,26.8979,1.2004
ta089,100,best,insert,random,3,27.2093,1.2448
ta089,100,best,insert,random,4,24.0311,0.8011
ta089,100,best,insert,random,5,24.6822,1.212
ta089,100,best,insert,random,6,24.9667,1.1572
ta089,100,best,insert,random,7,22.1757,0.7643
ta089,100,best,insert,random,8,28.0354,1.1458
ta089,100,best,insert,random,9,25.7172,1.1528
ta089,100,best,insert,random,10,27.2173,1.149
ta109,200,best,transpose,random,1,26.553,0.13
ta109,200,best,transpose,random,2,29.3176,0.0817
ta109,200,best,transpose,random,3,28.1681,0.0826
ta109,200,best,transpose,random,4,25.9762,0.0405
ta109,200,best,transpose,random,5,26.9385,0.1543
ta109,200,best,transpose,random,6,28.8083,0.1927
ta109,200,best,transpose,random,7,24.7634,0.0455
ta109,200,best,transpose,random,8,26.4776,0.0796
ta109,200,best,transpose,random,9,30.7779,0.0798
ta109,200,best,transpose,random,10,28.9232,0.12
ta089,100,best,exchange,srz,1,6.4753,1.8704
ta089,100,best,exchange,srz,2,6.4753,1.8442
ta089,100,best,exchange,srz,3,6.4753,1.8546
ta089,100,best,exchange,srz,4,6.4753,1.8424
ta089,100,best,exchange,srz,5,6.4753,1.8169
ta089,100,best,exchange,srz,6,6.4753,1.805
ta089,100,best,exchange,srz,7,6.4753,1.8045
ta089,100,best,exchange,srz,8,6.4753,1.8275
ta089,100,best,exchange,srz,9,6.4753,1.8591
ta089,100,best,exchange,srz,10,6.4753,1.8166
ta089,100,best,insert,srz,1,6.2966,1.8654
ta089,100,best,insert,srz,2,6.2966,1.9197
ta089,100,best,insert,srz,3,6.2966,1.9022
ta089,100,best,insert,srz,4,6.2966,1.8529
ta089,100,best,insert,srz,5,6.2966,1.8494
ta089,100,best,insert,srz,6,6.2966,1.829
ta089,100,best,insert,srz,7,6.2966,1.8156
ta089,100,best,insert,srz,8,6.2966,1.8304
ta089,100,best,insert,srz,9,6.2966,1.8178
ta089,100,best,insert,srz,10,6.2966,1.8575
ta104,200,first,transpose,srz,1,5.0588,11.308
ta104,200,first,transpose,srz,2,5.1494,6.9861
ta104,200,first,transpose,srz,3,5.0814,12.0693
ta104,200,first,transpose,srz,4,5.3328,7.2181
ta104,200,first,transpose,srz,5,5.0642,8.489
ta104,200,first,transpose,srz,6,5.1238,9.3809
ta104,200,first,transpose,srz,7,5.1247,9.1775
ta104,200,first,transpose,srz,8,5.1844,6.9669
ta104,200,first,transpose,srz,9,5.1637,7.3839
ta104,200,first,transpose,srz,10,5.0687,10.538
ta104,200,first,insert,random,1,17.8309,14.8253
ta104,200,first,insert,random,2,16.6176,8.3292
ta104,200,first,insert,random,3,20.9933,5.3004
ta104,200,first,insert,random,4,18.3488,4.3127
ta104,200,first,insert,random,5,13.9903,8.9474
ta104,200,first,insert,random,6,15.2406,9.1147
ta104,200,first,insert,random,7,14.8006,9.6537
ta104,200,first,insert,random,8,17.6807,9.1566
ta104,200,first,insert,random,9,16.3017,9.9846
ta104,200,first,insert,random,10,14.1845,8.7867
ta104,200,first,exchange,random,1,15.6389,5.0372
ta104,200,first,exchange,random,2,14.5244,6.9502
ta104,200,first,exchange,random,3,16.0092,5.6181
ta104,200,first,exchange,random,4,13.0666,16.6378
ta104,200,first,exchange,random,5,12.6186,11.3749
ta104,200,first,exchange,random,6,14.494,9.7821
ta104,200,first,exchange,random,7,14.4672,12.7774
ta104,200,first,exchange,random,8,15.867,5.2929
ta104,200,first,exchange,random,9,14.853,9.9997
ta104,200,first,exchange,random,10,15.0509,9.1617
ta104,200,best,insert,srz,1,5.2426,8.7857
ta104,200,best,insert,srz,2,5.2426,8.4961
ta104,200,best,insert,srz,3,5.2426,8.8919
ta104,200,best,insert,srz,4,5.2426,8.3787
ta104,200,best,insert,srz,5,5.2426,8.2892
ta104,200,best,insert,srz,6,5.2426,8.275
ta104,200,best,insert,srz,7,5.2426,8.5719
ta104,200,best,insert,srz,8,5.2426,8.3698
ta104,200,best,insert,srz,9,5.2426,8.4231
ta104,200,best,insert,srz,10,5.2426,8.2997
ta109,200,best,transpose,srz,1,7.4832,2.2369
ta109,200,best,transpose,srz,2,7.4832,2.2484
ta109,200,best,transpose,srz,3,7.4832,2.3042
ta109,200,best,transpose,srz,4,7.4832,2.2071
ta109,200,best,transpose,srz,5,7.4832,2.1869
ta109,200,best,transpose,srz,6,7.4832,2.1948
ta109,200,best,transpose,srz,7,7.4832,2.184
ta109,200,best,transpose,srz,8,7.4832,2.2007
ta109,200,best,transpose,srz,9,7.4832,2.1986
ta109,200,best,transpose,srz,10,7.4832,2.2033
ta104,200,first,transpose,random,1,24.399,4.2873
ta104,200,first,transpose,random,2,18.999,22.0082
ta104,200,first,transpose,random,3,25.3147,10.5696
ta104,200,first,transpose,random,4,23.8137,11.05
ta104,200,first,transpose,random,5,27.7919,7.2975
ta104,200,first,transpose,random,6,24.2858,6.1572
ta104,200,first,transpose,random,7,23.9942,4.3211
ta104,200,first,transpose,random,8,20.6632,20.0011
ta104,200,first,transpose,random,9,21.9963,9.7496
ta104,200,first,transpose,random,10,21.0732,13.2264
ta104,200,best,insert,random,1,25.5253,16.5234
ta104,200,best,insert,random,2,26.37,10.5036
ta104,200,best,insert,random,3,26.2666,9.3282
ta104,200,best,insert,random,4,24.4664,9.4213
ta104,200,best,insert,random,5,26.8699,9.23
ta104,200,best,insert,random,6,28.2001,9.1078
ta104,200,best,insert,random,7,24.7572,9.1921
ta104,200,best,insert,random,8,27.8837,9.0818
ta104,200,best,insert,random,9,25.3106,9.0748
ta104,200,best,insert,random,10,26.6832,9.0851
ta109,200,first,exchange,srz,1,7.2782,5.2969
ta109,200,first,exchange,srz,2,7.2782,5.3213
ta109,200,first,exchange,srz,3,7.2782,5.3256
ta109,200,first,exchange,srz,4,7.2782,5.2263
ta109,200,first,exchange,srz,5,7.2782,5.2589
ta109,200,first,exchange,srz,6,7.2782,5.2658
ta109,200,first,exchange,srz,7,7.2782,5.2291
ta109,200,first,exchange,srz,8,7.2782,5.3195
ta109,200,first,exchange,srz,9,7.2782,5.2134
ta109,200,first,exchange,srz,10,7.2782,5.288
ta104,200,best,exchange,random,1,24.8509,21.866
ta104,200,best,exchange,random,2,25.9997,15.3612
ta104,200,best,exchange,random,3,26.4653,12.1574
ta104,200,best,exchange,random,4,27.7773,9.2273
ta104,200,best,exchange,random,5,30.1107,9.2875
ta104,200,best,exchange,random,6,24.5403,9.3948
ta104,200,best,exchange,random,7,25.7019,9.1793
ta104,200,best,exchange,random,8,25.9249,9.2632
ta104,200,best,exchange,random,9,29.0299,9.3844
ta104,200,best,exchange,random,10,30.3628,9.2861
ta107,200,best,transpose,random,1,24.5452,0.0882
ta107,200,best,transpose,random,2,24.5529,0.0901
ta107,200,best,transpose,random,3,27.3447,0.0825
ta107,200,best,transpose,random,4,28.8766,0.1221
ta107,200,best,transpose,random,5,27.4179,0.1631
ta107,200,best,transpose,random,6,28.4019,0.091
ta107,200,best,transpose,random,7,28.4691,0.0843
ta107,200,best,transpose,random,8,24.9516,0.0853
