Instance,Instance Size,Pivoting Rule,Neighborhood,Initial Solution,Run,Deviation (%),Time (s)
ta056,50,first,vnd1,srz,3,6.6185,0.3504
ta056,50,first,vnd1,srz,4,5.4832,0.5539
ta056,50,first,vnd1,srz,5,6.6741,0.2087
ta056,50,first,vnd1,srz,6,6.6185,0.267
ta056,50,first,vnd1,srz,7,6.6185,0.2951
ta056,50,first,vnd1,srz,8,6.6185,0.2829
ta056,50,first,vnd1,srz,9,5.4832,0.563
ta056,50,first,vnd1,srz,10,6.1889,0.6855
ta056,50,first,vnd2,random,1,6.6185,0.3119
ta056,50,first,vnd2,random,2,6.6185,0.2419
ta056,50,first,vnd2,random,3,6.6185,0.3768
ta056,50,first,vnd2,random,4,6.6185,0.3465
ta056,50,first,vnd2,random,5,6.6185,0.2885
ta056,50,first,vnd2,random,6,6.6185,0.3929
ta056,50,first,vnd2,random,7,6.6185,0.3406
ta056,50,first,vnd2,random,8,6.6185,0.2946
ta056,50,first,vnd2,random,9,6.6185,0.2893
ta056,50,first,vnd2,random,10,6.6185,0.305
ta056,50,first,vnd2,srz,1,6.6185,0.3357
ta056,50,first,vnd2,srz,2,6.6185,0.3224
ta056,50,first,vnd2,srz,3,6.6185,0.301
ta056,50,first,vnd2,srz,4,5.669,0.5793
ta056,50,first,vnd2,srz,5,6.6185,0.2857
ta056,50,first,vnd2,srz,6,6.6741,0.1926
ta056,50,first,vnd2,srz,7,6.3929,0.4257
ta056,50,first,vnd2,srz,8,6.6185,0.3045
ta056,50,first,vnd2,srz,9,6.6741,0.1886
ta056,50,first,vnd2,srz,10,6.6185,0.3429
ta056,50,best,vnd1,random,1,6.6185,0.3265
ta056,50,best,vnd1,random,2,6.6741,0.1975
ta056,50,best,vnd1,random,3,6.6741,0.1873
ta056,50,best,vnd1,random,4,6.6185,0.355
ta056,50,best,vnd1,random,5,6.6185,0.29
ta056,50,best,vnd1,random,6,6.6343,0.337
ta056,50,best,vnd1,random,7,5.5653,0.5016
ta056,50,best,vnd1,random,8,6.6591,0.2571
ta056,50,best,vnd1,random,9,6.6185,0.318
ta056,50,best,vnd1,random,10,6.6185,0.3352
ta056,50,best,vnd1,srz,1,6.6185,0.2758
ta056,50,best,vnd1,srz,2,6.6185,0.372
ta056,50,best,vnd1,srz,3,6.6185,0.3379
ta056,50,best,vnd1,srz,4,6.6185,0.402
ta056,50,best,vnd1,srz,5,6.6185,0.3093
ta056,50,best,vnd1,srz,6,6.6185,0.2757
ta056,50,best,vnd1,srz,7,6.6185,0.2858
ta056,50,best,vnd1,srz,8,6.6185,0.278
ta056,50,best,vnd1,srz,9,6.6185,0.324
ta056,50,best,vnd1,srz,10,6.6185,0.2951
ta056,50,best,vnd2,random,1,6.6185,0.4088
ta056,50,best,vnd2,random,2,6.6185,0.3155
ta056,50,best,vnd2,random,3,6.6185,0.3921
ta056,50,best,vnd2,random,4,6.6741,0.2178
ta056,50,best,vnd2,random,5,5.3082,0.5301
ta056,50,best,vnd2,random,6,6.6185,0.3307
ta056,50,best,vnd2,random,7,6.6185,0.3097
ta056,50,best,vnd2,random,8,6.6185,0.341
ta056,50,best,vnd2,random,9,6.6185,0.3014
ta056,50,best,vnd2,random,10,6.6185,0.3048
ta056,50,best,vnd2,srz,1,6.6185,0.2565
ta056,50,best,vnd2,srz,2,6.6185,0.2865
ta056,50,best,vnd2,srz,3,6.0811,0.506
ta056,50,best,vnd2,srz,4,6.6185,0.3293
ta056,50,best,vnd2,srz,5,6.6185,0.4021
ta056,50,best,vnd2,srz,6,6.6185,0.3499
ta056,50,best,vnd2,srz,7,6.6343,0.3139
ta056,50,best,vnd2,srz,8,6.0811,0.6945
ta056,50,best,vnd2,srz,9,6.6185,0.2841
ta056,50,best,vnd2,srz,10,6.6185,0.3033
ta083,100,first,vnd1,random,1,6.1017,8.4872
ta083,100,first,vnd1,random,2,6.5406,4.8875
ta083,100,first,vnd1,random,3,5.9466,5.9806
ta083,100,first,vnd1,random,4,6.903,2.7425
ta083,100,first,vnd1,random,5,6.903,2.5533
ta083,100,first,vnd1,random,6,6.903,2.4757
ta083,100,first,vnd1,random,7,6.903,2.5629
